history_id,tax_year,taxing_district_code,county_code,district_name,levy_short,locally_assessed_value,levy_rate,district_levy,highest_prior_levy,new_construction_assessed_value,prior_year_levy_rate,prior_year_state_assessed_property,two_years_prior_state_assessed_property,two_years_prior_annexation_assessed_value,two_years_prior_annex_tax_due,two_years_prior_refund_tax_due,maximum_allowable_levy_101_calc,levy_name_canonical,entity_key,mcag,reporting_status,parent_mcag,sao_legal_name,review_needed,agency_common_name,agency_type,source_file
2022:290410010,2022,290410010,29,Burlington #100 Enrichment,SD10001,4930733280,1.95886,9658617,0,0,0,0,0,0,0,0,0,Burlington SD #100 General,BURLINGTON_SD,2014,reports_independently,,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410020,2022,290410020,29,Burlington #100 Tech,SD10002,4930733280,0.24468000000000001,1206440,0,0,0,0,0,0,0,0,0,Burlington SD #100 Technology,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410030,2022,290410030,29,Burlington #100 Bond,SD10020,4930733280,0.13467000000000001,664045,0,0,0,0,0,0,0,0,0,Burlington SD #100 Debt Service,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410110,2022,290410110,29,Sedro Woolley #101 Enrichment,SD10101,4504370946,2.5,11260927,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 General,SEDRO_SD,2015,reports_independently,,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410120,2022,290410120,29,Sedro Woolley #101 Cap Impv,SD10102,4504370946,0.54291999999999996,2445526,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Technology,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410130,2022,290410130,29,Sedro Woolley #101 Bond,SD10120,4504370946,0.28147,1267847,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Debt Service,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410310,2022,290410310,29,Anacortes #103 Enrichment,SD10301,7600896170,0.96499999999999997,7334845,0,0,0,0,0,0,0,0,0,Anacortes SD #103 General,ANACORTES_SD,2017,reports_independently,,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410320,2022,290410320,29,Anacortes #103 Tech,SD10302,7600896170,0.28910999999999998,2197517,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Technology,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290410330,2022,290410330,29,Anacortes #103 Bond,SD10320,7600896170,0.82218000000000002,6249338,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Debt Service,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290431110,2022,290431110,29,LaConner #311 Enrichment,SD31101,729862919,1.32158,964570,0,0,0,0,0,0,0,0,0,La Conner SD #311 General,LACONNER_SD,2018,reports_independently,,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290431130,2022,290431130,29,LaConner #311 Bond,SD31120,729862919,1.78037,1299425,0,0,0,0,0,0,0,0,0,La Conner SD #311 Debt Service,LACONNER_SD,2018,sub_levy,2018,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290431710,2022,290431710,29,Conway #317 Enrichment,SD31701,702399579,1.4495100000000001,1018137,0,0,0,0,0,0,0,0,0,Conway SD #317 General,CONWAY_SD,2019,reports_independently,,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290431720,2022,290431720,29,Conway #317 Tech,SD31702,702399579,0.11375,79897,0,0,0,0,0,0,0,0,0,Conway SD #317 Technology,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290431730,2022,290431730,29,Conway #317 Bond,SD31720,702399579,0.89597000000000004,629327,0,0,0,0,0,0,0,0,0,Conway SD #317 Debt Service,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290432010,2022,290432010,29,Mount Vernon #320 Enrichment,SD32001,5621120121,2.4258799999999998,13636167,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 General,MOUNTVERNON_SD,2020,reports_independently,,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290432020,2022,290432020,29,Mount Vernon #320 Tech,SD32002,5621120121,0.92323999999999995,5189669,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Technology,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290432030,2022,290432030,29,Mount Vernon #320 Bond,SD32020,5621120121,1.25088,7031350,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Debt Service,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290433010,2022,290433010,29,Darrington #330 Enrichment,SD33001,35890682,0.93206,33452,0,0,0,0,0,0,0,0,0,Darrington SD #330 General,DARRINGTON_SD,2037,reports_independently,,Darrington School District No. 330,false,Darrington Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290433020,2022,290433020,29,Darrington #330 Tech,SD33002,35890682,0.58536999999999995,21009,0,0,0,0,0,0,0,0,0,Darrington SD #330 Transportation,DARRINGTON_SD,2037,sub_levy,2037,Darrington School District No. 330,false,Darrington Schools,school,All_County_Levy_Detail_2022.xlsx
2022:290500000,2022,290500000,29,La Conner Library Dist #1,LIBLAC,741237299,0.38456000000000001,285050,279453.09000000003,3480150,0.42155999999999999,20104820,16937776,0,0,0,285050,Library District #1 La Conner,LACONNER_LIB,0454,reports_independently,,La Conner Rural Partial County Library District,false,La Conner Library,library,All_County_Levy_Detail_2022.xlsx
2022:290500200,2022,290500200,29,Darrington Rural Library Dist,LIBDAR,36103762,0.31207000000000001,11267,11139.71,45800,0.35969000000000001,2967082,3606863,0,0,0,11268,Darrington Rural Library,DARRINGTON_LIB,1143,reports_independently,,Darrington Rural Partial County Library District,false,Darrington Library,library,All_County_Levy_Detail_2022.xlsx
2022:290500300,2022,290500300,29,Upper Skagit Library Dist,LIBUSP,795331986,0.38357999999999998,305077,299318.23,4527050,0.42764999999999997,123314338,117990609,0,0,0,306524,Upper Skagit Library,UPPER_SKAGIT_LIB,2922,reports_independently,,Upper Rural Skagit Library District,false,Upper Skagit Library,library,All_County_Levy_Detail_2022.xlsx
2022:290500400,2022,290500400,29,Central Skagit Rural Library Dist,LIBCEN,2976444087,0.30847000000000002,918133,897825.3,21042150,0.34854000000000002,87437817,80341105,0,0,1523,918134,Central Skagit Rural Library,CENTRAL_SKAGIT_LIB,3101,reports_independently,,Central Skagit Rural Partial - County Library District,false,Central Skagit Library,library,All_County_Levy_Detail_2022.xlsx
2022:290600140,2022,290600140,29,Hospital Dist #1 Bond,H0121,6935091770,0.71989999999999998,4992567,0,0,0,0,0,0,0,0,0,Hospital #1 2004 GO Bond,HOSP1,1487,reports_independently,,Skagit County Public Hospital District No. 1,false,Skagit Regional Health,hospital,All_County_Levy_Detail_2022.xlsx
2022:290600200,2022,290600200,29,Hospital Dist #2,H0227,7672994356,0.42449999999999999,3257203,3189992.08,72437384,0.45321,58868247,53392516,0,0,0,3257203,Hospital Dist #2 1996 LTGO,HOSP2,1488,reports_independently,,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2022.xlsx
2022:290600240,2022,290600240,29,Hospital Dist #2 Bond,H0224,7599782831,0.33883999999999997,2575130,0,0,0,0,0,0,0,0,0,Hospital Dist #2 2012 UTGO,HOSP2,1488,sub_levy,1488,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2022.xlsx
2022:290630400,2022,290630400,29,Hospital Dist #304,H30408,9489358518,0.11774999999999999,1117351,0,0,0,0,0,0,0,0,0,Hospital #304 Annual Tax Levy,HOSP304,1489,reports_independently,,Skagit County Public Hospital District No. 304,false,United General District 304,hospital,All_County_Levy_Detail_2022.xlsx
2022:290700100,2022,290700100,29,Fire Dist #1,F0101,92269488,0.56903999999999999,52505,51800.24,294400,0.63576999999999995,1798668,2512226,0,0,0,52505,Fire District 1,FIRE1,1281,reports_independently,,Skagit County Fire Protection District No. 1,false,Fire District 1,fire,All_County_Levy_Detail_2022.xlsx
2022:290700200,2022,290700200,29,Fire Dist #2,F0201,767761999,0.71350000000000002,547799,535064.29,2921900,0.78573000000000004,80628675,65724593,0,0,89,554510,Fire District 2,FIRE2,1282,reports_independently,,Skagit County Fire Protection District No. 2,false,Fire District 2,fire,All_County_Levy_Detail_2022.xlsx
2022:290700300,2022,290700300,29,Fire Dist #3,F0301,852462888,0.47721999999999998,406810,398941.19,6590700,0.51327,25535201,27413822,0,0,497,406810,Fire District 3,FIRE3,1283,reports_independently,,Skagit County Fire Protection District No. 3,false,Fire District 3,fire,All_County_Levy_Detail_2022.xlsx
2022:290700400,2022,290700400,29,Fire Dist #4,F0401,499527001,0.68977999999999995,344564,336172.37,3833300,0.74539,22413801,20136070,0,0,474,344564,Fire District 4,FIRE4,1284,reports_independently,,Skagit County Fire Protection District No. 4,false,Fire District 4,fire,All_County_Levy_Detail_2022.xlsx
2022:290700500,2022,290700500,29,Fire Dist #5,F0501,807581130,0.47051999999999999,379984,371952.96,5723800,0.51354999999999995,34219605,28755587,0,0,1254,382672,Fire District 5,FIRE5,1285,reports_independently,,Skagit County Fire Protection District No. 5,false,Fire District 5,fire,All_County_Levy_Detail_2022.xlsx
2022:290700600,2022,290700600,29,Fire Dist #6,F0601,1074026505,0.79315000000000002,851869,831307.07,10666300,0.89851000000000003,23127293,20160961,0,0,0,851869,Fire District 6,FIRE6,1286,reports_independently,,Skagit County Fire Protection District No. 6,false,Fire District 6,fire,All_County_Levy_Detail_2022.xlsx
2022:290700700,2022,290700700,29,Fire Dist #7,F0701,322280225,0.46806999999999999,150851,148624.07999999999,899600,0.52324999999999999,1021265,911287,0,0,213,150851,Fire District 7 (Lake Cavanaugh),FIRE7,0366,reports_independently,,Skagit County Fire Protection District No. 7,false,Fire District 7 (Lake Cavanaugh),fire,All_County_Levy_Detail_2022.xlsx
2022:290700800,2022,290700800,29,Fire Dist #8,F0801,1359391134,1.07622,1463000,1404474.59,7047250,1.2235400000000001,49145292,45611488,0,0,4891,1464446,Fire District 8,FIRE8,1287,reports_independently,,Skagit County Fire Protection District No. 8,false,Fire District 8,fire,All_County_Levy_Detail_2022.xlsx
2022:290700900,2022,290700900,29,Fire Dist #9,F0901,686273587,0.48632999999999998,333755,326456.06,6148700,0.55039000000000005,11348069,10670243,0,0,277,333755,Fire District 9 (Big Lake),FIRE9,1288,reports_independently,,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2022.xlsx
2022:290700940,2022,290700940,29,Fire Dist #9 Bond,F0920,679567687,0.28143000000000001,191253,0,0,0,0,0,0,0,0,0,Fire District 9 Bond,FIRE9,1288,sub_levy,1288,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2022.xlsx
2022:290701000,2022,290701000,29,Fire Dist #10,F1001,459261177,0.79474999999999996,365000,0,0,0,0,0,0,0,0,0,Fire District 10,FIRE10,2571,reports_independently,,Skagit County Fire Protection District No. 10,false,Fire District 10,fire,All_County_Levy_Detail_2022.xlsx
2022:290701100,2022,290701100,29,Fire Dist #11,F1101,1276742921,0.50807000000000002,648670,636971.44999999995,7492550,0.58277999999999996,6342281,5675116,0,0,574,648670,Fire District 11 (Mt. Erie),FIRE11,2572,reports_independently,,Skagit County Fire Protection District No. 11,false,Fire District 11 (Mt. Erie),fire,All_County_Levy_Detail_2022.xlsx
2022:290701200,2022,290701200,29,Fire Dist #12,F1201,398937017,0.48624000000000001,193981,187853.46,7712850,0.52907000000000004,5032256,4461042,0,0,0,194115,Fire District 12,FIRE12,2573,reports_independently,,Skagit County Fire Protection District No. 12,false,Fire District 12,fire,All_County_Levy_Detail_2022.xlsx
2022:290701300,2022,290701300,29,Fire Dist #13,F1301,697142651,0.74519000000000002,519502,509408.39,3064050,0.81764000000000003,33801011,29148588,0,0,0,520812,Fire District 13,FIRE13,2574,reports_independently,,Skagit County Fire District No. 13,false,Fire District 13,fire,All_County_Levy_Detail_2022.xlsx
2022:290701400,2022,290701400,29,Fire Dist #14,F1401,644257796,0.91498999999999997,589487,564934.62,6439000,1.05,23927787,18472628,0,0,778,595149,Fire District 14,FIRE14,2204,reports_independently,,Skagit County Fire Protection District No. 14,false,Fire District 14,fire,All_County_Levy_Detail_2022.xlsx
2022:290701500,2022,290701500,29,Fire Dist #15,F1501,94260707,0.82913000000000003,78154,75558.820000000007,157300,0.86692999999999998,5190159,4805241,0,0,1372,78156,Fire District 15 (Lake McMurray),FIRE15,2576,reports_independently,,Skagit County Fire Protection District No. 15,false,Fire District 15 (Lake McMurray),fire,All_County_Levy_Detail_2022.xlsx
2022:290701600,2022,290701600,29,Fire Dist #16,F1601,88630705,0.63205,56019,54665.34,226700,0.66398999999999997,863115,769320,0,0,808,56232,Fire District 16,FIRE16,2205,reports_independently,,Skagit County Fire Protection District No. 16,false,Fire District 16,fire,All_County_Levy_Detail_2022.xlsx
2022:290701640,2022,290701640,29,Fire Dist #16 Bond,F1620,87341065,0.20813999999999999,18179,0,0,0,0,0,0,0,0,0,Fire District 16 Bond,FIRE16,2205,sub_levy,2205,Skagit County Fire Protection District No. 16,false,Fire District 16,fire,All_County_Levy_Detail_2022.xlsx
2022:290701700,2022,290701700,29,Fire Dist #17,F1701,439197016,0.39829999999999999,174931,171886.57,2252700,0.42786000000000002,3520221,3523594,0,0,362,174931,Fire District 17,FIRE17,2578,reports_independently,,Skagit County Fire Protection District No. 17,false,Fire District 17,fire,All_County_Levy_Detail_2022.xlsx
2022:290701900,2022,290701900,29,Fire Dist #19,F1901,149793013,0.43578,65277,64301.33,241400,0.51175000000000004,2713338,2305180,0,0,0,65277,Fire District 19,FIRE19,2580,reports_independently,,Skagit County Fire Protection District No. 19,false,Fire District 19,fire,All_County_Levy_Detail_2022.xlsx
2022:290702400,2022,290702400,29,Fire Dist #24,F2401,30661924,0.98553999999999997,30219,0,0,0,0,0,0,0,0,0,Fire District 24,FIRE24,,needs_review,,UNKNOWN - verify vs SCRFA merger,true,,,All_County_Levy_Detail_2022.xlsx
2022:290900180,2022,290900180,29,Port Dist #1 Anacortes,P0108,8716013873,0.19467999999999999,1696843,1656597.56,76588184,0.20827999999999999,139790939,118080181,0,0,3430,1697068,Port 1 Anacortes,PORT_ANACORTES,1756,reports_independently,,Port of Anacortes,false,Port of Anacortes,port,All_County_Levy_Detail_2022.xlsx
2022:290900280,2022,290900280,29,Port Dist #2 Skagit County,P0201,16490447869,0.15160000000000001,2500000,2444638.64,177900121,0.16894999999999999,485541196,448686832,0,0,2623,2507991,Port 2 Skagit General Fund,PORT_SKAGIT,1757,reports_independently,,Port of Skagit County,false,Port of Skagit County,port,All_County_Levy_Detail_2022.xlsx
2022:291200180,2022,291200180,29,Medic 1 EMS,COMD1,25174718035,0.36931999999999998,9297433,9066539.0500000007,254442505,0.40483000000000002,625191408,566651897,0,0,13930,9297838,Medic I Services,MEDIC1,2834,reports_independently,,Skagit County Emergency Medical Services Commission,false,Skagit County Medic 1,ems,All_County_Levy_Detail_2022.xlsx
2022:291202480,2022,291202480,29,EMS Fire District #24,F24EMS,31743707,0.35671999999999998,11324,0,0,0,0,0,0,0,0,0,Fire District 24 EMS Levy,FIRE24_EMS,,needs_review,,UNKNOWN - verify vs SCRFA merger,true,,,All_County_Levy_Detail_2022.xlsx
2022:291300100,2022,291300100,29,Park & Rec-Fidalgo,FIDPK,7153386074,0.1138,814055,745514.12,0,0.11377,0,49558760,0,0,0,0,Fidalgo Park & Recreation District,FIDALGO_POOL,,needs_review,,UNKNOWN - verify MCAG,true,,,All_County_Levy_Detail_2022.xlsx
2022:291400100,2022,291400100,29,Cemetery Dist #1,CEM1,786630887,5.3990000000000003E-2,42473,41831.360000000001,4061400,5.8130000000000001E-2,19184643,16674744,0,0,0,42632,Cemetery District 1,CEM1,0059,reports_independently,,Skagit County Cemetery District No. 1,false,Cemetery District 1,cemetery,All_County_Levy_Detail_2022.xlsx
2022:291400200,2022,291400200,29,Cemetery Dist #2,CEM2,2579274923,5.7230000000000003E-2,147622,258248.53,26729050,5.8250000000000003E-2,26921363,24049098,0,0,19,259991,Cemetery District 2 (Fern Hill),CEM2,0060,reports_independently,,Skagit County Cemetery District No. 2,false,Cemetery District 2 (Fern Hill),cemetery,All_County_Levy_Detail_2022.xlsx
2022:291400300,2022,291400300,29,Cemetery Dist #3,CEM3,465889116,3.6569999999999998E-2,17038,17038.900000000001,2252700,0.04,3520221,3523594,0,0,0,17299,Cemetery District 3 (Edens),CEM3,0061,reports_independently,,Skagit County Cemetery District No. 3,false,Cemetery District 3 (Edens),cemetery,All_County_Levy_Detail_2022.xlsx
2022:291400400,2022,291400400,29,Cemetery Dist #4,CEM4,933568464,2.878E-2,26868,26602.43,7534400,2.308E-2,35446944,29355155,0,0,72,27255,Cemetery District 4,CEM4,2470,reports_independently,,Skagit County Cemetery District No. 4,false,Cemetery District 4,cemetery,All_County_Levy_Detail_2022.xlsx
2022:291400500,2022,291400500,29,Cemetery Dist #5,CEM5,795117843,1.8870000000000001E-2,15000,34302.910000000003,4527050,2.154E-2,123245195,117934049,0,0,0,34858,Cemetery District 5 (Forest Park),CEM5,0287,reports_independently,,Skagit County Cemetery District No. 5,false,Cemetery District 5 (Forest Park),cemetery,All_County_Levy_Detail_2022.xlsx
2022:291400600,2022,291400600,29,Cemetery Dist #6,CEM6,324339349,4.3880000000000002E-2,14234,14005.03,1696000,4.6530000000000002E-2,8369449,8165340,0,0,0,14234,Cemetery District 6,CEM6,2894,reports_independently,,Skagit County Cemetery District No. 6,false,Cemetery District 6,cemetery,All_County_Levy_Detail_2022.xlsx
2022:291900290,2022,291900290,29,Port Dist #2 IDD,P0209,16490447869,0.24256,4000000,0,0,0,0,0,0,0,0,0,Port 2 Skagit IDD,PORT_SKAGIT,1757,sub_levy,1757,Port of Skagit County,false,Port of Skagit County,port,All_County_Levy_Detail_2022.xlsx
2023:290000000,2023,290000000,29,State School Part 1,STSCH,29989183903,1.51058,45301200,0,0,0,0,0,0,0,0,0,State School Fund,WA_STATE_SCHOOL_1,,state_levy,,WA Dept of Revenue,false,,,All_County_Levy_Detail_2023.xlsx
2023:290000200,2023,290000200,29,State School Part 2,STSCH2,29693284449,0.80776000000000003,23985167,0,0,0,0,0,0,0,0,0,State Levy School Part 2,WA_STATE_SCHOOL_2,,state_levy,,WA Dept of Revenue,false,,,All_County_Levy_Detail_2023.xlsx
2023:290100000,2023,290100000,29,County General,COUNTYCE,30046142003,0.98318000000000005,29540643,28541575.579999998,277569238,1.1492500000000001,632468849,625332135,0,0,0,29154189,Current Expense,SKAGIT_COUNTY,0158,reports_independently,,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2023.xlsx
2023:290101180,2023,290101180,29,Conservation Futures,CONFUT,30046142003,3.329E-2,1000260,997714.12,277569238,3.8859999999999999E-2,632468849,625332135,0,0,0,1018754,Conservation Futures,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2023.xlsx
2023:290200100,2023,290200100,29,County Road,CORD,14191805792,1.20692,17128384,18515445.07,104491590,1.40568,365643902,353296461,0,0,0,18864838,County Road,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2023.xlsx
2023:290200200,2023,290200200,29,County Road Diverted,CORDDIV,14191805792,9.5130000000000006E-2,1350000,0,0,0,0,0,0,0,0,0,Road Diversion Fund,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2023.xlsx
2023:290300100,2023,290300100,29,Anacortes,TANAGEN,5758266074,0.98085999999999995,5648035,5502556.1799999997,71795588,1.1607099999999999,30316732,30039097,0,0,6797,5648035,Anacortes General,ANACORTES,0628,reports_independently,,City of Anacortes,false,City of Anacortes,city,All_County_Levy_Detail_2023.xlsx
2023:290300200,2023,290300200,29,Burlington,TBURGEN,2305735795,1.2804500000000001,2952377,3172986.08,20415100,1.4477500000000001,57704497,58300682,0,0,5325,3239597,Burlington General,BURLINGTON,0633,reports_independently,,City of Burlington,false,City of Burlington,city,All_County_Levy_Detail_2023.xlsx
2023:290300300,2023,290300300,29,Concrete,TCONGEN,196424076,2.8274900000000001,555388,548094.18999999994,303500,2.9609800000000002,101022361,109576789,0,0,914,555388,Concrete General,CONCRETE,0636,reports_independently,,Town of Concrete,false,Town of Concrete,city,All_County_Levy_Detail_2023.xlsx
2023:290300400,2023,290300400,29,Hamilton,THAMGEN,72652622,1.0488299999999999,76200,75220.240000000005,2380160,1.0455399999999999,627002,579547,0,0,0,78511,Hamilton General,HAMILTON,0638,reports_independently,,Town of Hamilton,false,Town of Hamilton,city,All_County_Levy_Detail_2023.xlsx
2023:290300500,2023,290300500,29,LaConner,TLACGEN,263656100,1.34108,353585,343781.06,3736700,1.53942,3591721,3192801,0,0,0,353585,La Conner General,LACONNER,0640,reports_independently,,Town of La Conner,false,Town of La Conner,city,All_County_Levy_Detail_2023.xlsx
2023:290300600,2023,290300600,29,Lyman,TLYMGEN,66898237,0.64032999999999995,42837,42844.93,586100,0.76963000000000004,288497,309649,0,0,0,43296,Lyman General,LYMAN,0642,reports_independently,,Town of Lyman,false,Town of Lyman,city,All_County_Levy_Detail_2023.xlsx
2023:290300700,2023,290300700,29,Mount Vernon,TMTVGEN,5457245121,1.56311,8530277,9079985.5399999991,21546100,1.7728299999999999,58146362,54862683,0,0,0,9214804,Mount Vernon General,MOUNT_VERNON,0644,reports_independently,,City of Mount Vernon,false,City of Mount Vernon,city,All_County_Levy_Detail_2023.xlsx
2023:290300800,2023,290300800,29,Sedro Woolley,TSEDGEN,1733458186,1.56715,2716593,2959239.25,52314400,2.09273,15127775,15174326,0,0,0,3098312,Sedro-Woolley General,SEDRO_WOOLLEY,0647,reports_independently,,City of Sedro-Woolley,false,City of Sedro-Woolley,city,All_County_Levy_Detail_2023.xlsx
2023:290300850,2023,290300850,29,Sedro Woolley Lid Lift,TSEDBOND,1714272871,0.23363,400513,2044279.51,0,1.37975,0,0,0,0,0,2064722,Sedro-Woolley Bond (Lid Lift),SEDRO_WOOLLEY,0647,sub_levy,0647,City of Sedro-Woolley,false,City of Sedro-Woolley,city,All_County_Levy_Detail_2023.xlsx
2023:290401110,2023,290401110,29,Concrete #11 Enrichment,SD01101,964228624,1.4007700000000001,1350665,0,0,0,0,0,0,0,0,0,Concrete SD #11 General,CONCRETE_SD,2016,reports_independently,,Concrete School District No. 11,false,Concrete Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410010,2023,290410010,29,Burlington #100 Enrichment,SD10001,5865268511,1.7889600000000001,10492741,0,0,0,0,0,0,0,0,0,Burlington SD #100 General,BURLINGTON_SD,2014,reports_independently,,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410020,2023,290410020,29,Burlington #100 Tech,SD10002,5865268511,0.61409999999999998,3601857,0,0,0,0,0,0,0,0,0,Burlington SD #100 Technology,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410030,2023,290410030,29,Burlington #100 Bond,SD10020,5865268511,0.11527,676082,0,0,0,0,0,0,0,0,0,Burlington SD #100 Debt Service,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410110,2023,290410110,29,Sedro Woolley #101 Enrichment,SD10101,5496790613,2.1370499999999999,11746924,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 General,SEDRO_SD,2015,reports_independently,,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410120,2023,290410120,29,Sedro Woolley #101 Cap Impv,SD10102,5496790613,0.44469999999999998,2444400,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Technology,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410130,2023,290410130,29,Sedro Woolley #101 Bond,SD10120,5496790613,0.23480000000000001,1290643,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Debt Service,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410310,2023,290410310,29,Anacortes #103 Enrichment,SD10301,8943731389,0.82979999999999998,7421533,0,0,0,0,0,0,0,0,0,Anacortes SD #103 General,ANACORTES_SD,2017,reports_independently,,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410320,2023,290410320,29,Anacortes #103 Tech,SD10302,8943731389,0.31159999999999999,2786826,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Technology,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290410330,2023,290410330,29,Anacortes #103 Bond,SD10320,8943731389,0.70584999999999998,6312950,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Debt Service,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290431110,2023,290431110,29,LaConner #311 Enrichment,SD31101,889635969,1.11676,993510,0,0,0,0,0,0,0,0,0,La Conner SD #311 General,LACONNER_SD,2018,reports_independently,,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290431130,2023,290431130,29,LaConner #311 Bond,SD31120,889635969,1.4606600000000001,1299458,0,0,0,0,0,0,0,0,0,La Conner SD #311 Debt Service,LACONNER_SD,2018,sub_levy,2018,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290431710,2023,290431710,29,Conway #317 Enrichment,SD31701,879015630,1.3601300000000001,1195575,0,0,0,0,0,0,0,0,0,Conway SD #317 General,CONWAY_SD,2019,reports_independently,,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290431720,2023,290431720,29,Conway #317 Tech,SD31702,879015630,9.0399999999999994E-2,79465,0,0,0,0,0,0,0,0,0,Conway SD #317 Technology,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290431730,2023,290431730,29,Conway #317 Bond,SD31720,879015630,0.72767000000000004,639629,0,0,0,0,0,0,0,0,0,Conway SD #317 Debt Service,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2023.xlsx
